author_id,author,institutions,concepts,coauthor_ids,coauthors
https://openalex.org/A5000020041,Usama Nassar,"University at Buffalo, State University of New York",Cone-Beam Computed Tomography in Dentistry|Diagnosis and Management of Sjögren's Syndrome|Impact of Health Literacy on Health Outcomes|Impact of Social Media on Healthcare Communication|Impact of Web 2.0 on Academic Libraries|Periodontal Diseases and Oral Microbiome,"",""
https://openalex.org/A5000020045,Diego Ramiro Guelar,American University,Drug Trafficking and Cultural Representation in Latin America|Interdisciplinary Study of Latino Culture and Identity|Magical Realism and Baroque Influences in Literature,"",""
https://openalex.org/A5000020076,Ilyas Beg,University of Kansas,Cholinesterase Inhibitors in Neurodegenerative Diseases|Mechanisms of Alzheimer's Disease|Mechanisms of Multidrug Resistance in Cancer,https://openalex.org/A5004952622|https://openalex.org/A5007437458|https://openalex.org/A5010550612|https://openalex.org/A5019112458|https://openalex.org/A5032694951|https://openalex.org/A5032904789|https://openalex.org/A5070207434|https://openalex.org/A5081632579|https://openalex.org/A5082782774,Brandon T. Ruotolo|Charles R. Sanders|Iliana Levesque|Kamila Nurmakova|Kristine F. Parson|Manuel Castro|Markus Voehler|Mason C. Wilkinson|Michael S. Wolfe
https://openalex.org/A5000020082,Francesco Fronterotta,San Antonio College,Indo-European Linguistic and Cultural Studies|Philosophical Thought in Ancient Greece and Rome|Society and Economy in Ancient Mediterranean Civilizations,"",""
https://openalex.org/A5000020086,Seymour Lifschutz,Georgetown University,Diagnosis and Management of Abdominal Tuberculosis|Diagnostic Approach to Fever of Unknown Origin|Tuberculosis,https://openalex.org/A5004105376|https://openalex.org/A5110427989,Edward A. Marshall|Sol Katz
https://openalex.org/A5000020094,Donna Palumbo,"Columbia University|George Washington University|Johns Hopkins University|New School|Northwestern University|San Diego State University|The University of Texas Health Science Center at San Antonio|University at Buffalo, State University of New York|University of Cincinnati|University of Pittsburgh|University of Rochester","Analysis and Applications of Heart Rate Variability|Attention-Deficit/Hyperactivity Disorder|Autism Spectrum Disorders|Body Dysmorphic Disorder: Psychosocial, Clinical, and Treatment Aspects|Borderline Personality Disorder: Psychopathology and Treatment|Cognitive Mechanisms of Anxiety and Depression|Color Psychology and Product Design|Developmental Origins of Adult Health and Disease|Eating Disorders and Body Image Concerns|Emotion Regulation and Psychopathology in Children and Adolescents|Epidemiology and Treatment of Chagas Disease|Feeding Disorders in Children with Autism Spectrum Disorders|Geometric Morphometrics and Statistical Analysis|Health Effects of Air Pollution|Human Immunodeficiency Virus/Acquired Immunodeficiency Syndrome|Impact of HIV Infection on Cardiovascular Health|Interoception and Somatic Symptoms|Management of Hypertension and Cardiovascular Risk Factors|Management of Primary Aldosteronism|Mechanical Ventilation in Respiratory Failure and ARDS|Metal-Induced Oxidative Stress and Health Effects|Molecular Regulation and Clinical Applications of PDEs|Mortality and Sequelae of Preterm Birth|Neonatal Brain Injury and Developmental Consequences|Neonatal Lung Development and Respiratory Morbidity|Neural Mechanisms of Auditory Processing and Perception|Neural Mechanisms of Cognitive Control and Decision Making|Neural Mechanisms of Respiratory Control and Homeostasis|Neural Mechanisms of Visual Perception and Processing|Obsessive-Compulsive Disorder and Related Conditions|Philosophical Perspectives on Health and Psychiatry|Prevention and Treatment of HIV/AIDS Infection|Psychological Assessment and Motivation Research|Psychopathy and Criminal Behavior|Schizophrenia Research and Treatment|Structure and Function of G Protein-Coupled Receptors|The Exposome in Environmental Health Research|Toxicology and Environmental Impacts of Mercury Contamination",https://openalex.org/A5000027409|https://openalex.org/A5002176795|https://openalex.org/A5002759687|https://openalex.org/A5005797929|https://openalex.org/A5009698775|https://openalex.org/A5009788220|https://openalex.org/A5009815021|https://openalex.org/A5012031928|https://openalex.org/A5015669455|https://openalex.org/A5016574445|https://openalex.org/A5016601438|https://openalex.org/A5017360650|https://openalex.org/A5017422398|https://openalex.org/A5017699359|https://openalex.org/A5017700485|https://openalex.org/A5019928226|https://openalex.org/A5021799636|https://openalex.org/A5024728120|https://openalex.org/A5025998182|https://openalex.org/A5029482805|https://openalex.org/A5029578725|https://openalex.org/A5030324367|https://openalex.org/A5031736523|https://openalex.org/A5032025339|https://openalex.org/A5032518803|https://openalex.org/A5032862290|https://openalex.org/A5033047276|https://openalex.org/A5033809998|https://openalex.org/A5036388273|https://openalex.org/A5036966787|https://openalex.org/A5037796515|https://openalex.org/A5037883095|https://openalex.org/A5038368249|https://openalex.org/A5040095319|https://openalex.org/A5041634416|https://openalex.org/A5041834935|https://openalex.org/A5042082896|https://openalex.org/A5049197924|https://openalex.org/A5052248384|https://openalex.org/A5053941127|https://openalex.org/A5055758779|https://openalex.org/A5056313308|https://openalex.org/A5057684906|https://openalex.org/A5057951585|https://openalex.org/A5060095007|https://openalex.org/A5060556232|https://openalex.org/A5060922338|https://openalex.org/A5068382742|https://openalex.org/A5072866480|https://openalex.org/A5072919987|https://openalex.org/A5074470451|https://openalex.org/A5074962759|https://openalex.org/A5077752490|https://openalex.org/A5078525493|https://openalex.org/A5079038813|https://openalex.org/A5081489673|https://openalex.org/A5082157334|https://openalex.org/A5082577920|https://openalex.org/A5082769004|https://openalex.org/A5083652112|https://openalex.org/A5085647098|https://openalex.org/A5088205507|https://openalex.org/A5088415689|https://openalex.org/A5090810678|https://openalex.org/A5091162498|https://openalex.org/A5101401247|https://openalex.org/A5101817998|https://openalex.org/A5102715191|https://openalex.org/A5103812577|https://openalex.org/A5107338527|https://openalex.org/A5107466767|https://openalex.org/A5108086271|https://openalex.org/A5108235765|https://openalex.org/A5108387150|https://openalex.org/A5108456977|https://openalex.org/A5108472273|https://openalex.org/A5108493448|https://openalex.org/A5108696903|https://openalex.org/A5109325744|https://openalex.org/A5109850377|https://openalex.org/A5110014850|https://openalex.org/A5110120546|https://openalex.org/A5110340819|https://openalex.org/A5110451662|https://openalex.org/A5111719655|https://openalex.org/A5111759714|https://openalex.org/A5112137838|https://openalex.org/A5112556805|https://openalex.org/A5112714914|https://openalex.org/A5113507047|https://openalex.org/A5113555957|https://openalex.org/A5113868985,Adelaide S. Robb|A. J. Pakstis|Anna L. Choi|Arien Mack|Bevin Cohen|Bonita Falkner|Bonnie Kramer|Bridget Miller|Bruce A. Cohen|Carl T. D’Angio|Carol A. Mathews|Catherine D. Axtell|Cheryl Deeley|Christopher Cox|Conrad F. Shamlaye|C. Sabatti|Dale L. Phelps|Daniel McClernon|Dianne Keen‐Kim|D Morris|Elsa Cernichiari|E. M. Andresen|Floyd R. Sallee|Garrett Riggs|Gary J. Myer|Gary J. Myers|George J. Schwartz|Giovanni Schifitto|Gregory A. Light|Gregory E. Wilding|G. Schifitto|Harvey S. Singer|Heather Adams|Hilary Coon|Howard Abikoff|James A Kendig|James F. Leckman|James Hill|James M. Swanson|Jean Sloane-Reeves|Jeffrey R. Bishop|Jeffrey Sevigny|J. McArthur|Joan Merzbach|John A. Sweeney|John T. Walkup|J.R. Kidd|Justin C. McArthur|Karen Marder|Karl Kieburtz|Katherine Conant|Kathy Conant|Keith McBurnett|Kenneth K. Kídd|Laurence L. Greenhill|Laurie Klein|Leah M. Osborn|Leon G. Epstein|Li‐Shan Huang|Marc B. Lande|Marco A. Grados|Marc S. Atkins|Mark Leppert|Mark L. Wolraich|Michael McDermott|Nancy J. Cox|Ned Sacktor|Nelson Freimer|Nick C. Patel|Ola A. Selnes|Oscar G. Bukstein|Peggy Gao|Peter Como|Peter G. Szilagyi|P. Harris|Philip W. Davidson|Rita M. Ryan|ROBERT A. KING|Robert A. Sinkin|Roger Kurlan|S. Eapen|Shari R. Waldstein|S. Kristian Hill|Steven M. Albert|Steven M. Silverstein|Thomas W. Clarkson|T. W. Clarkson|W. Burleson Daviss|William E. Pelham|William McMahon|Yaakov Stern
https://openalex.org/A5000020135,Ross E. Schwartzberg,Stanford University,Diffusion Magnetic Resonance Imaging|Magnetic Resonance Imaging Applications in Medicine|Management and Pathophysiology of Traumatic Brain Injury,https://openalex.org/A5037177413|https://openalex.org/A5077612823|https://openalex.org/A5111088461,Alexander Norbash|Andrew R. Woolfenden|David Tong
https://openalex.org/A5000020146,Edward F. Anderson,Claremont Graduate University|Pomona College|University of Oklahoma|University of South Dakota|Whitman College,Betalains in Nutrition|Chemistry and Pharmacology of Amaryllidaceae Alkaloids|Diversity and Applications of Cyperus Species|Ecological Interactions of Parasites in Ecosystems|Evolution and Classification of Flowering Plants|Global Burden of Chronic Pain|Impact of Pollinator Decline on Ecosystems and Agriculture|Marine Biodiversity and Ecosystem Functioning|Parasitism of Snails and Associated Diseases|Traditional Knowledge of Medicinal Plants,https://openalex.org/A5020431680|https://openalex.org/A5035975629|https://openalex.org/A5064524131,Gregory J. Charboneau|Julie A. Hegstrum|Norman H. Boke
https://openalex.org/A5000020168,Varvara Pasiali,Michigan State University|University of Kansas,Autism Spectrum Disorders|Behavioral Interventions in Special Education|Impact of Parenting Stress on Caregivers and Families|Psychological Resilience and Well-being|The Relationship Between Music and Anxiety Management,"",""
https://openalex.org/A5000020204,James Holt McGavran,Kenyon College|University of North Carolina at Charlotte|University of Pennsylvania,Cold War Feminism and Transnational Activism|Comics and Medicine: Interdisciplinary Perspectives on Graphic Narratives|Economic Development and Inequality in Europe and Asia|Formation and Impact of the Soviet Empire|Gender Inequality and Labor Force Dynamics|Psychological and Social Impact of Humor and Laughter|The Pervasiveness of Fairy Tales in Culture|Translation Studies and Practices,https://openalex.org/A5005763791|https://openalex.org/A5013576883|https://openalex.org/A5014182610|https://openalex.org/A5016905396|https://openalex.org/A5016911138|https://openalex.org/A5020214622|https://openalex.org/A5022356522|https://openalex.org/A5024046706|https://openalex.org/A5025499416|https://openalex.org/A5026684108|https://openalex.org/A5038746771|https://openalex.org/A5041123688|https://openalex.org/A5046490627|https://openalex.org/A5047053062|https://openalex.org/A5058853121|https://openalex.org/A5061470643|https://openalex.org/A5061722766|https://openalex.org/A5067330249|https://openalex.org/A5069588394|https://openalex.org/A5071730777|https://openalex.org/A5077369599|https://openalex.org/A5078898149|https://openalex.org/A5079364637|https://openalex.org/A5080845233|https://openalex.org/A5083610756|https://openalex.org/A5083893115|https://openalex.org/A5084334046|https://openalex.org/A5084666183|https://openalex.org/A5091893999|https://openalex.org/A5107312336|https://openalex.org/A5112093306|https://openalex.org/A5113506450,A.J. Caschetta|Andrii Danylenko|Daniel R. Kempton|Danko Šipka|David J. Birnbaum|Deborah L. Pearl|Douglas Rogers|Frederick Burwick|Galina Rylkova|Gleb Tsipursky|Grant H. Lundberg|James Najarian|Jay Bergman|Jeffrey Veidlinger|John Leafgren|Kees Boterbloem|Lonny Harrison|Maria Bucur|Michael C. Hickey|Natalia Olshanskaya|Padraic Kenney|Paul Brykczynski|Paul Douglass|Paul W. Werth|Péter Kenéz|P. Vincent|Sarah Bishop|Stanislav Shvabrin|Tim Harte|Tracy Nichols Busch|Victoria Frede|Wendelin Guentner
https://openalex.org/A5000020221,Brent M. Snow,Oklahoma State University,History and Development of Psychological Science|Multicultural Counseling Competencies and Ethical Practice,"",""
https://openalex.org/A5000020255,John A. McIntyre,Texas A&M University,Foucauldian Governmentality and Neoliberalism Studies|Health Effects of Precarious Employment and Unemployment|Impact of Retirement on Aging Workforce,https://openalex.org/A5088521354|https://openalex.org/A5110476549,Anthony P. French|Philip J. Bray
https://openalex.org/A5000020320,Mohammad Reza Mehrabi,Master's College|University of Southern California,Active Learning in Machine Learning Research|Additive Manufacturing and 3D Printing Technologies|Design and Control of Soft Robotic Systems|Learning and Inference in Bayesian Networks|Learning with Noisy Labels in Machine Learning|Regularization and Variable Selection Methods|Self-Reconfigurable Robotic Systems and Modular Robotics,https://openalex.org/A5010342958,Adel Javanmard
https://openalex.org/A5000020334,Tommy Hofmann,"University of Massachusetts Amherst|University of Nevada, Las Vegas|Vanderbilt University",Atomic Force Microscopy Techniques|Atomic Layer Deposition Technology|Cryo-Electron Microscopy Techniques|Low Dielectric Constant Materials for Microelectronics|Nanoscale Lithographic Patterning Techniques|Power Electronics Technology|Ribosome Structure and Translation Mechanisms|Self-Assembly of Block Copolymers in Nanotechnology|Silicon Solar Cell Technology|Surface Analysis and Electron Spectroscopy Techniques,https://openalex.org/A5001273912|https://openalex.org/A5007883299|https://openalex.org/A5025842562|https://openalex.org/A5027495301|https://openalex.org/A5029671688|https://openalex.org/A5029685348|https://openalex.org/A5037724580|https://openalex.org/A5038372643|https://openalex.org/A5039883000|https://openalex.org/A5041367732|https://openalex.org/A5043430817|https://openalex.org/A5044975181|https://openalex.org/A5061795142|https://openalex.org/A5066962020|https://openalex.org/A5086098043|https://openalex.org/A5100447410|https://openalex.org/A5100638467|https://openalex.org/A5100760666,B. M. Ocko|Bokyung Kim|C. Heske|G. Gajjala|Jens Meiler|Ji Xu|L. Weinhardt|Mert Karakaş|Michael Bär|M. Seelmann‐Eggebert|Nils Wötzel|Phoebe L. Stewart|P. Meisen|Soo‐Jin Park|Steffen Lindert|Thomas P. Russell|Y. Zhang
